id,fec_nacim,flg_empleado,gls_nacioncorta,gls_residencialarga,gls_profesionlarga,cod_sexo,gls_cod_estcivillarga,gls_niv_educaclarga,gls_sep_bieneslarga
27357,1944-10-11,N,Chile,Residencia Propia,ADMINISTRADOR DE EMPRESAS,M,Casado,Universitario Completo,CON SEPARACIÓN
27358,1987-11-19,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
35681,1967-07-10,N,Chile,Propia con deuda,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
11461,1967-01-16,N,Argentina,Otras Residencias,INGENIERO CIVIL INFORMATICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
35955,1956-10-12,N,Chile,Residencia Propia,OTRA,F,Viudo,Técnico, 
24925,1987-05-25,N,Chile,Residencia Familiar,OTRA,F,Casado,Universitario Completo,CON SEPARACIÓN
16473,1976-11-25,N,Chile,Residencia Arrendada,MEDICO,M,Soltero,Universitario Completo, 
37081,1994-11-22,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
19520,1956-12-20,N,Chile,Residencia Propia,MEDICO,F,Casado,Universitario Completo,CON SEPARACIÓN
11338,1978-02-08,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
3202,1978-01-14,N,España,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
19062,1991-03-19,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
6544,1979-11-26,N,Chile,Residencia Propia,DISEÑADOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
26116,1953-10-23,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
7804,1946-03-04,N,Chile,Residencia Propia,OTRA,F,Soltero,Medio, 
15615,1967-04-02,N,Chile,Residencia Arrendada,KINESIOLOGO,F,Casado,Universitario Completo,CON SEPARACIÓN
5688,1963-12-16,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
17675,1953-12-18,N,Chile,Residencia Propia,OTRA,F,Casado,Sin Asignación,CON SEPARACIÓN
15528,1937-01-30,N,Chile, ,OTRA,F,Viudo,Medio, 
33722,1959-02-27,N,Chile,Residencia Propia,ARQUITECTO,M,Casado,Universitario Incompleto,CON SEPARACIÓN
23063,2000-02-20,N,Chile, ,OTRA,F,Soltero,Sin Asignación,-
11446,1973-07-06,N,Chile,Residencia Propia,CIRUJANO DENTISTA,M,Soltero,Universitario Completo, 
15080,1963-08-31,N,Chile,Residencia Propia,ECONOMISTA,M,Casado,Universitario Completo,CON SEPARACIÓN
17407,1988-03-30,N,Brasil,Residencia Arrendada,ADMINISTRADOR DE EMPRESAS,F,Soltero,Universitario Completo, 
22057,1970-10-31,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
2234,1983-03-25,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
1737,1996-06-20,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
35216,1970-08-12,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
34806,1942-01-01,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
34649,1966-10-24,N,Estados Unidos,Propia con deuda,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
24639,1969-07-24,N,Chile,Residencia Familiar,COMUNICADOR SOCIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
1149,1946-01-02,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
31048,1979-07-21,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
14041,1976-03-14,N,Chile, ,FONOAUDIOLOGO,M,Soltero,Universitario Completo, 
1136,1953-04-18,N,Chile,Residencia Propia,LICENCIADO EN MATEMATICAS,F,Viudo,Sin Asignación, 
33101,1983-07-05,N,Chile,Residencia Familiar,PERIODISTA,F,Casado,Universitario Completo,CON SEPARACIÓN
28710,1947-07-30,N,Chile,Propia con deuda,TECNICO AGRICOLA,M,Casado,Técnico,SIN SEPARACIÓN
24318,1958-02-08,N,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
24243,1963-04-16,N,Chile,Residencia Propia,AGRICULTOR,F,Casado,Sin Asignación,SIN SEPARACIÓN
5707,1955-04-05,N,Chile, ,OTRA,M, ,Sin Asignación, 
5160,2001-01-29,N,Chile, ,OTRA,F, ,Sin Asignación, 
20200,1963-10-06,N,Chile, , ,M, ,Sin Asignación, 
22351,1949-09-15,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,SIN SEPARACIÓN
265,1976-02-19,N,Chile,Residencia Propia,ADMINISTRADOR DE SERVICIOS,F,Casado,Sin Asignación,CON SEPARACIÓN
19945,1971-11-19,N,Chile,Residencia Familiar,ABOGADO,F,Casado,Universitario Completo,SIN SEPARACIÓN
27456,1980-10-16,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
22851,1995-02-06,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
18790,1975-05-17,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
20158,1946-05-08,N,Chile,Otras Residencias,OTRA,M,Casado,Técnico,SIN SEPARACIÓN
20577,1928-07-03,N,Chile, ,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
10911,1989-06-02,N,Chile,Residencia Familiar,INGENIERO CIVIL,M,Casado,Universitario Completo,CON SEPARACIÓN
19652,1946-01-09,N,Chile,Otras Residencias,SECRETARIA,F,Soltero,Técnico, 
29047,1960-01-15,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
21823,1958-01-05,N,Chile, ,OTRA,F, ,Sin Asignación, 
8533,2002-10-22,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
18462,1964-10-07,N,Chile,Residencia Propia,OTRA,M,Soltero,Técnico, 
32613,1995-03-08,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
36775,1997-03-15,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
5116,1999-02-05,N,Chile, ,OTRA,M,Soltero,Basico, 
27544,1992-10-25,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
383,1986-10-20,N,Chile,Residencia Propia,PSICOLOGO,F,Soltero,Universitario Completo, 
30867,1970-03-31,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
33189,1976-08-15,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
12016,1986-04-04,N,Chile,Residencia Propia,MEDICO VETERINARIO,F,Soltero,Universitario Completo, 
8548,1960-08-20,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
27221,1998-01-30,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
31876,2022-02-17,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
4427,1987-10-29,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
22836,1978-12-30,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
27620,2002-06-24,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
17946,1987-11-06,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
1655,1957-01-19,N,Chile, ,TECNICO EN COMERCIO EXTERIOR,F,Casado,Universitario Completo,CON SEPARACIÓN
35649,1943-10-20,N,Chile,Residencia Propia,OTRA,F,Soltero,Técnico Universitario, 
24214,1953-02-28,N,Chile,Residencia Familiar,SECRETARIA,F,Casado,Universitario Completo,CON SEPARACIÓN
22062,1995-03-24,S,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Incompleto, 
10102,1938-06-18,N,Chile, , ,M, ,Sin Asignación, 
9536,1974-07-08,N,Chile,Residencia Propia,PERIODISTA,F,Casado,Universitario Completo,SIN SEPARACIÓN
11538,1942-04-24,N,Chile,Residencia Propia,INGENIERO NAVAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
32339,1991-11-12,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
13682,1972-12-09,N,Chile, ,OTRA,F,Soltero,Sin Asignación, 
13059,1995-08-10,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
23677,1979-05-15,N,Chile,Residencia Arrendada,ODONTOLOGO,M,Soltero,Universitario Completo, 
3108,1974-08-07,N,Chile, , ,M,Soltero,Sin Asignación, 
17304,1993-05-08,N,Chile,Residencia Familiar,ABOGADO,M,Soltero,Universitario Incompleto, 
5995,1970-02-14,N,Chile, ,OTRA,M,Casado,Sin Asignación,CON SEPARACIÓN
20455,1961-08-10,N,Chile, ,OTRA,M, ,Sin Asignación, 
2097,1981-11-05,N,Chile, ,OTRA,F, ,Sin Asignación, 
14659,1941-02-01,N,Chile,Residencia Propia,DECORADOR DE INTERIORES,F,Casado,Sin Asignación,SIN SEPARACIÓN
3459,1961-04-25,N,Chile, ,OTRA,F, ,Sin Asignación, 
20403,1982-06-13,N,Chile,Residencia Propia,OTRA,F,Casado,Técnico,CON SEPARACIÓN
23891,1936-03-06,N,Chile,Residencia Propia,OTRA,M,Viudo,Medio, 
23673,2004-06-03,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
17659,1989-07-14,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
3893,1968-01-28,N,Chile, ,ADMINISTRADOR DE EMPRESAS,M,Casado,Universitario Completo,SIN SEPARACIÓN
29722,1955-04-10,N,Chile,Residencia Arrendada,TRADUCTOR DE IDIOMAS,F,Soltero,Universitario Completo, 
16535,1961-12-02,N,Brasil,Residencia Propia,INGENIERO CIVIL MECANICO,M,Soltero,Universitario Completo, 
30285,1971-08-02,N,Chile,Residencia Familiar,SECRETARIA,F,Casado,Técnico,CON SEPARACIÓN
25890,1975-03-01,N,Chile,Residencia Propia,INGENIERO DE EJECUCION,M,Soltero,Universitario Completo, 
12929,1991-04-11,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
36584,1998-08-15,N,Chile, ,OTRA,F,SIN INFORMACION,Sin Asignación, 
13287,1975-07-23,N,Chile,Propia con deuda,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
20126,1991-03-01,N,Chile,Residencia Propia,ARQUITECTO,F,Soltero,Universitario Incompleto, 
2577,1987-08-07,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
36538,1979-06-08,N,Haiti, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
32406,1996-08-13,N,Chile,Residencia Familiar,GASTRONOMO,F,Soltero,Técnico Universitario, 
18578,1990-08-20,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
22861,1961-07-21,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
4403,1948-07-20,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
21182,1972-12-16,N,Chile, ,GASTRONOMO,F,Casado,Universitario Completo,SIN SEPARACIÓN
33909,1968-03-20,N,Chile,Propia con deuda,INGENIERO AGRONOMO,M,Casado,Universitario Completo,CON SEPARACIÓN
24075,1944-09-07,N,Chile, ,ARQUITECTO,F,Casado,Universitario Completo,SIN SEPARACIÓN
11661,1984-09-09,N,Chile,Residencia Familiar,BIOLOGO,F,Casado,Universitario Completo,CON SEPARACIÓN
11751,1955-11-01,N,Chile, , ,M,Casado,Sin Asignación,-
11835,1953-01-29,N,Chile,Residencia Propia,ANALISTA QUIMICO,M,Casado,Universitario Completo,SIN SEPARACIÓN
10594,1974-01-14,N,Chile, ,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
15020,1964-12-26,N,Chile,Residencia Propia,FOTOGRAFO,F,Casado,Técnico,SIN SEPARACIÓN
32750,1970-09-23,N,Chile,Residencia Propia,ARQUEOLOGO,M,Casado,Universitario Completo,SIN SEPARACIÓN
19847,1967-07-09,N,Chile,Residencia Propia,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
22727,1978-03-20,N,Chile, ,OTRA,F,Casado,Sin Asignación, 
18284,1993-09-28,S,Chile, ,OTRA,M,Soltero,Sin Asignación, 
22879,2000-11-01,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
18631,1968-03-30,N,Chile, ,PSICOLOGO,F,SIN INFORMACION,Universitario Completo, 
21901,1988-12-01,N,Chile,Residencia Arrendada,TERAPEUTA OCUPACIONAL,F,Soltero,Universitario Incompleto, 
21202,1977-08-16,S,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
15320,1971-12-14,N,Chile,Residencia Propia,ENFERMERA,F,Casado,Universitario Completo,CON SEPARACIÓN
15368,1973-12-29,N,Chile,Residencia Familiar,DECORADOR DE INTERIORES,F,Casado,Universitario Completo,CON SEPARACIÓN
30649,1961-03-28,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
21150,1973-10-16,N,Chile,Residencia Familiar,COMUNICADOR SOCIAL,F,Casado,Técnico Universitario,SIN SEPARACIÓN
2963,1955-05-02,N,Chile, , ,M,Casado,Sin Asignación,-
32820,1972-09-29,N,Chile,Propia con deuda,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
7428,1984-11-19,N,Argentina,Residencia Arrendada,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
19868,1961-07-27,S,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
14671,,N,Chile, ,OTRA,-1, ,Sin Asignación, 
32564,1988-06-20,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
32551,1993-11-01,N,Haiti, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
2720,1987-06-29,N,Chile,Propia con deuda,INGENIERO CIVIL,M,Casado,Universitario Completo,CON SEPARACIÓN
17809,1984-12-21,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
26305,1964-05-09,N,Chile, ,OTRA,M,Casado,Sin Asignación, 
21484,1966-09-12,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
30812,1987-10-09,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
19957,1960-08-26,N,Chile,Residencia Arrendada,SECRETARIA BILINGÜE,F,Soltero,Técnico Universitario, 
21233,1966-04-22,N,Chile,Residencia Propia,INGENIERO,M,Casado,Universitario Completo,SIN SEPARACIÓN
31233,1956-11-03,N,Chile,Propia con deuda,INGENIERO,M,Soltero,Universitario Completo, 
9938,1976-09-08,N,Chile,Residencia Propia,PROFESOR,F,Casado,Sin Asignación,SIN SEPARACIÓN
15448,1983-06-21,N,Chile,Residencia Familiar,PSICOLOGO,F,Soltero,Universitario Completo, 
15832,1971-05-09,S,Chile, , ,M, ,Sin Asignación, 
33886,1961-12-30,N,Chile, , ,F, ,Sin Asignación, 
24221,1956-05-10,N,Chile,Residencia Propia,QUIMICO FARMACEUTICO,F,Casado,Universitario Completo,SIN SEPARACIÓN
15376,1976-10-23,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
10551,1958-06-26,N,Chile, , ,M, ,Sin Asignación, 
20602,1972-12-30,N,Chile,Residencia Propia,INGENIERO AGRONOMO,F,Casado,Universitario Completo,SIN SEPARACIÓN
28667,1946-08-31,N,Chile, , ,F, ,Sin Asignación, 
24644,1964-07-02,N,Chile,Residencia Propia,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
25056,1958-12-26,N,Chile,Residencia Propia,OTRA,M,Soltero,Sin Asignación, 
14723,1943-05-07,N,Chile,Residencia Propia,CONTADOR AUDITOR,M,Casado,Sin Asignación,SIN SEPARACIÓN
30204,1972-08-31,N,Chile,Residencia Propia,SECRETARIA,F,Viudo,Técnico, 
20818,1992-12-14,N,Chile, ,OTRA,F,Soltero,Medio, 
24888,1959-09-17,N,Chile,Residencia Familiar,INGENIERO AGRONOMO,F,Casado,Universitario Completo,SIN SEPARACIÓN
9982,1949-04-10,N,Chile,Residencia Propia,INGENIERO CIVIL,M,Casado,Universitario Completo,SIN SEPARACIÓN
29046,1959-07-13,N,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
8785,1951-05-25,N,Chile,Residencia Propia,OTRA,F,Casado,Sin Asignación,SIN SEPARACIÓN
19330,1965-04-22,N,Suiza,Residencia Familiar,ENFERMERA,F,Casado,Universitario Completo,SIN SEPARACIÓN
11094,1981-05-06,N,Chile,Residencia Familiar,ABOGADO,F,Soltero,Universitario Completo, 
29428,1943-02-15,N,Chile,Residencia Propia,PAISAJISTA,F,Casado,Sin Asignación,SIN SEPARACIÓN
24974,1960-12-29,N,Chile,Residencia Propia,ABOGADO,M,Casado,Sin Asignación,SIN SEPARACIÓN
552,1975-02-04,N,Chile,Propia con deuda,INGENIERO COMERCIAL,F,Soltero,Universitario Completo, 
5535,1935-05-08,N,Chile, ,OTRA,F, ,Sin Asignación, 
29228,1959-07-30,S,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
14670,1973-06-12,N, ,Residencia Propia,OTRA,0,SIN INFORMACION,Sin Asignación, 
5973,1954-02-16,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,CON SEPARACIÓN
18817,1970-12-04,S,Chile,Residencia Propia,INGENIERO CIVIL INDUSTRIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
1733,1963-04-03,N,Chile,Residencia Arrendada,OTRA,M,Soltero,Universitario Incompleto, 
16469,1945-07-08,N,Chile,Residencia Propia,ENFERMERA,F,Casado,Técnico,CON SEPARACIÓN
33092,1980-07-16,N,Chile,Residencia Arrendada,SOCIOLOGO,F,Soltero,Universitario Completo, 
21511,1959-03-08,N,Chile, ,OTRA,F, ,Sin Asignación, 
1548,1984-01-30,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
23424,1968-11-11,S,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
18917,1973-01-15,N,Chile, ,OTRA,F, ,Sin Asignación, 
33777,1958-07-25,N,Chile, ,OTRA,M, ,Sin Asignación, 
10146,1939-09-24,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
23747,1983-02-22,N,Chile,Residencia Familiar,ABOGADO,F,Soltero,Universitario Completo, 
28671,1912-09-17,N,Chile,Residencia Propia,OTRA,F,SIN INFORMACION,Sin Asignación, 
20651,1934-01-14,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,SIN SEPARACIÓN
6378,1967-05-17,N,Chile,Residencia Propia,ABOGADO,M,Casado,Universitario Completo,CON SEPARACIÓN
14763,1948-03-10,N,Chile,Residencia Propia,ENFERMERA,F,Casado,Universitario Completo,SIN SEPARACIÓN
23544,1973-08-10,N,Chile,Residencia Propia,INGENIERO AGRONOMO,M,Casado,Universitario Completo,CON SEPARACIÓN
15397,1973-10-29,N,Chile,Residencia Propia,INGENIERO COMERCIAL,F,Casado,Universitario Completo,CON SEPARACIÓN
20226,1950-12-15,N,Chile,Residencia Propia,OTRA,M,SIN INFORMACION,Sin Asignación, 
23963,1933-08-19,N,Chile, ,OTRA,F, ,Sin Asignación, 
33717,1959-05-14,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Casado,Universitario Completo,CON SEPARACIÓN
20930,1948-07-17,N,Chile, , ,F, ,Sin Asignación, 
1595,1939-11-09,N,Chile, ,OTRA,F, ,Sin Asignación, 
10378,1949-05-11,N,Chile,Residencia Propia,OTRA,F,Casado,Universitario Completo,SIN SEPARACIÓN
10061,1939-03-17,N,Chile, ,OTRA,F, ,Sin Asignación, 
23982,1939-09-01,N,Chile, ,OTRA,F, ,Sin Asignación, 
21272,1946-09-17,N,Chile,Residencia Propia,OTRA,F,SIN INFORMACION,Sin Asignación, 
14295,1999-04-17,N,Chile, ,OTRA,M, ,Sin Asignación, 
9594,1980-09-06,N,Chile,Residencia Familiar,ARQUITECTO,M,Soltero,Universitario Completo, 
26635,1974-08-04,N,Chile,Residencia Familiar,SOCIOLOGO,F,Casado,Universitario Completo,SIN SEPARACIÓN
14716,1946-04-18,N,Chile, , ,F, ,Sin Asignación, 
1584,1941-01-28,N,Chile, , ,F, ,Sin Asignación, 
29657,1978-06-27,N,Chile, , ,F, ,Sin Asignación, 
1804,1957-06-26,N,Chile,Residencia Propia,OTRA,F,Viudo,Universitario Incompleto, 
28547,1930-08-07,N,Chile, , ,F, ,Sin Asignación, 
24673,1972-05-28,N,Chile,Propia con deuda,INGENIERO COMERCIAL,F,Casado,Universitario Completo,SIN SEPARACIÓN
15036,1948-10-08,N,Chile,Propia con deuda,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
15590,1952-11-02,N,Chile, ,OTRA,M,Casado,Universitario Completo,SIN SEPARACIÓN
32674,1968-07-25,N,Chile,Residencia Propia,CONTADOR AUDITOR,F,Soltero,Universitario Completo, 
33958,1969-01-01,N,Chile, ,SECRETARIA,F,Casado,Sin Asignación,SIN SEPARACIÓN
33321,1930-09-20,N,Chile, ,ENFERMERA,F,Casado,Sin Asignación,SIN SEPARACIÓN
20352,1985-06-25,N,Chile, , ,M, ,Sin Asignación, 
20360,1978-10-28,N,Chile, , ,M, ,Sin Asignación, 
5073,1974-08-31,N,Chile,Residencia Arrendada,ARQUITECTO,M,Casado,Universitario Completo,SIN SEPARACIÓN
24278,1963-08-25,N,Chile,Residencia Propia,PROFESOR,F,Casado,Medio,SIN SEPARACIÓN
7718,1961-07-23,N,Chile,Residencia Propia,PROFESOR,F,Soltero,Universitario Completo, 
5522,1939-03-17,N,Chile,Residencia Propia,OTRA,M,Casado,Medio,CON SEPARACIÓN
34660,1946-08-10,N,Chile,Residencia Propia,ASISTENTE SOCIAL,F,Casado,Universitario Completo,CON SEPARACIÓN
20079,1933-08-21,N,Chile,Residencia Propia,OTRA,F,Casado,Universitario Completo,SIN SEPARACIÓN
28638,1940-12-01,N,Chile, ,OTRA,F, ,Sin Asignación, 
19855,1961-10-08,N,Chile, ,OTRA,M, ,Sin Asignación, 
28277,1999-07-24,N,Chile, ,OTRA,M, ,Sin Asignación, 
23379,1970-01-19,N,Chile, ,OTRA,F, ,Sin Asignación, 
689,1929-06-07,N,Chile, ,OTRA,F, ,Sin Asignación, 
32809,1969-08-19,N,Chile,Residencia Propia,INGENIERO,F,Casado,Técnico Universitario,CON SEPARACIÓN
15348,1965-10-12,N,Chile,Residencia Propia,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
15544,1956-04-29,N,Chile,Residencia Propia,SECRETARIA BILINGÜE,F,Casado,Técnico,CON SEPARACIÓN
25180,1980-03-13,N,Chile, , ,F, ,Sin Asignación, 
15698,1955-07-27,N,Chile, , ,F, ,Sin Asignación, 
1766,1940-11-09,N,Chile, , ,M, ,Sin Asignación, 
24714,1973-03-24,N,Chile,Residencia Propia,ARQUITECTO,M,Soltero,Universitario Completo,-
15600,1964-11-20,N,Chile,Residencia Propia,PROFESOR,F,Casado,Universitario Completo,CON SEPARACIÓN
23505,1977-06-20,N,Chile, ,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
6032,1963-06-01,N,Chile,Residencia Propia,INGENIERO,M,Casado,Universitario Completo,CON SEPARACIÓN
10050,2007-04-09,N,Chile, ,OTRA,F, ,Sin Asignación, 
1216,1955-01-05,N,Chile, ,OTRA,M, ,Sin Asignación, 
19954,1967-03-14,N,Chile, ,OTRA,F, ,Sin Asignación, 
9834,1992-10-09,N,Chile, ,OTRA,M, ,Sin Asignación, 
18848,1969-09-24,N,Chile, ,OTRA,M, ,Sin Asignación, 
14717,1919-11-12,N,Chile, ,OTRA,F, ,Sin Asignación, 
10065,2007-06-29,N,Chile, , ,M, ,Sin Asignación, 
9742,2002-12-11,N,Chile, , ,F, ,Sin Asignación, 
20162,1930-03-03,N,Chile, , ,F, ,Sin Asignación, 
10732,1962-07-10,N,Chile,Residencia Familiar,EDUCADOR PARVULARIO,F,Casado,Universitario Completo,SIN SEPARACIÓN
15936,1982-03-09,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,F,Soltero,Universitario Completo,-
18871,1971-03-06,N,Chile, ,OTRA,M, ,Sin Asignación, 
1295,1960-05-20,N,Chile, ,OTRA,F, ,Sin Asignación, 
24109,1947-04-18,N,Chile, ,OTRA,F, ,Sin Asignación, 
5553,1943-05-12,N,Chile, ,OTRA,M, ,Sin Asignación, 
5721,1954-03-12,N,Chile, ,OTRA,F, ,Sin Asignación, 
14126,1963-07-20,N,Chile, ,OTRA,F, ,Sin Asignación, 
341,1974-01-15,N,Chile, ,OTRA,F, ,Sin Asignación, 
28125,1973-02-21,S,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
24442,1953-12-07,N,Chile, , ,F, ,Sin Asignación, 
6592,1991-07-08,N,Chile, ,ACTOR,F,Soltero,Universitario Incompleto, 
20539,1981-08-01,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Soltero,Universitario Completo, 
14555,1995-12-11,N,Chile, ,OTRA,M,Soltero,Sin Asignación, 
25164,1954-10-09,N,Chile, , ,M, ,Sin Asignación, 
9465,1964-11-02,N,Chile,Propia con deuda,CONTADOR AUDITOR,M,Casado,Universitario Completo,SIN SEPARACIÓN
14624,1936-08-15,N,Chile, ,OTRA,F, ,Sin Asignación, 
28859,1947-08-01,N,Chile, ,OTRA,M, ,Sin Asignación, 
5541,1940-12-08,N,Chile, ,OTRA,F, ,Sin Asignación, 
19653,1948-08-21,N,Chile, ,OTRA,M, ,Sin Asignación, 
24127,1952-06-08,N,Chile, ,OTRA,F, ,Sin Asignación, 
804,1946-05-28,N,Chile, ,OTRA,M, ,Sin Asignación, 
23449,1971-08-08,N,Chile, ,OTRA,F, ,Sin Asignación, 
5914,1961-04-05,N,Chile, , ,M, ,Sin Asignación, 
680,1938-12-12,N,Chile,Residencia Propia,OTRA,M,Casado,Técnico,SIN SEPARACIÓN
35474,1983-09-26,N,Chile,Residencia Arrendada,ARQUITECTO,M,Casado,Universitario Completo,CON SEPARACIÓN
22330,1995-07-25,N,Chile, ,OTRA,M,SIN INFORMACION,Sin Asignación, 
23380,1968-02-15,N,Chile,Residencia Propia,OTRA,M,Casado,Sin Asignación,SIN SEPARACIÓN
18808,1969-09-20,N,Chile,Residencia Propia,ABOGADO,M,Casado,Universitario Completo,SIN SEPARACIÓN
23530,1972-10-27,N,Chile,Residencia Arrendada,INGENIERO COMERCIAL,M,Casado,Universitario Completo,SIN SEPARACIÓN
5982,1978-12-31,N,Chile,Residencia Familiar,INGENIERO COMERCIAL,M,Soltero,Universitario Completo,-
14589,1949-09-04,N,Chile,Residencia Propia,TECNICO FORESTAL,M,Casado,Técnico Universitario,SIN SEPARACIÓN
6539,1954-01-31,N,Chile, ,CONTADOR AUDITOR,M,Casado,Universitario Completo,CON SEPARACIÓN
10107,1940-10-10,N,Chile,Residencia Propia,PROFESOR,F,Soltero,Universitario Completo, 
28629,1941-08-15,N,Chile, ,OTRA,F, ,Sin Asignación, 
14699,1937-11-26,N,Chile, ,OTRA,F, ,Sin Asignación, 
23554,1997-12-04,N,Chile, ,OTRA,M, ,Sin Asignación, 
14449,1992-07-31,N,Chile, ,OTRA,M, ,Sin Asignación, 
15426,1966-02-02,N,Chile, ,OTRA,M, ,Sin Asignación, 
